,num_to_shelf,sim_thresh,merge_sim_thresh,batch_size,eons,i,size,std,num,is_shuffle,classifications,class_centers,error
348,4,0.93,0.87,32,64,1,50000,1.2,4,True,,,0.004840751424512
349,4,0.93,0.87,32,64,1,50000,1.2,4,False,,,0.018167270888738003
350,6,0.93,0.87,32,64,1,50000,1.2,6,True,,,0.081734007005513
351,6,0.93,0.87,32,64,1,50000,1.2,6,False,,,0.146047208331668
352,10,0.93,0.87,32,64,1,50000,1.2,10,True,,,0.252137293323678
353,10,0.93,0.87,32,64,1,50000,1.2,10,False,,,0.22187815187213303
354,20,0.93,0.87,32,64,1,50000,1.2,20,True,,,0.404580760158387
355,20,0.93,0.87,32,64,1,50000,1.2,20,False,,,0.578251443092181
356,50,0.93,0.87,32,64,1,50000,1.2,50,True,,,1.2751757120803902
357,50,0.93,0.87,32,64,1,50000,1.2,50,False,,,1.714625918630909
358,100,0.93,0.87,32,64,1,50000,1.2,100,True,,,2.788702499506185
359,100,0.93,0.87,32,64,1,50000,1.2,100,False,,,2.844031358832357
360,4,0.93,0.87,32,64,1,50000,1.5,4,True,,,0.01760566104892
361,4,0.93,0.87,32,64,1,50000,1.5,4,False,,,0.039225886831829
362,6,0.93,0.87,32,64,1,50000,1.5,6,True,,,0.26915708813926803
363,6,0.93,0.87,32,64,1,50000,1.5,6,False,,,0.16930145811600802
364,10,0.93,0.87,32,64,1,50000,1.5,10,True,,,0.38422319086015005
365,10,0.93,0.87,32,64,1,50000,1.5,10,False,,,0.20302064337869402
366,20,0.93,0.87,32,64,1,50000,1.5,20,True,,,0.545730770595489
367,20,0.93,0.87,32,64,1,50000,1.5,20,False,,,0.6742184650074441
368,50,0.93,0.87,32,64,1,50000,1.5,50,True,,,1.539975120573261
369,50,0.93,0.87,32,64,1,50000,1.5,50,False,,,1.826325223782579
370,100,0.93,0.87,32,64,1,50000,1.5,100,True,,,2.95493921162723
371,100,0.93,0.87,32,64,1,50000,1.5,100,False,,,2.918107320790941
372,4,0.93,0.87,32,64,1,50000,2.0,4,True,,,0.032847781504142005
373,4,0.93,0.87,32,64,1,50000,2.0,4,False,,,0.184799394702509
374,6,0.93,0.87,32,64,1,50000,2.0,6,True,,,0.292774126229403
375,6,0.93,0.87,32,64,1,50000,2.0,6,False,,,0.237961366868698
376,10,0.93,0.87,32,64,1,50000,2.0,10,True,,,0.262358556572222
377,10,0.93,0.87,32,64,1,50000,2.0,10,False,,,0.406456029746727
378,20,0.93,0.87,32,64,1,50000,2.0,20,True,,,0.7944221676765411
379,20,0.93,0.87,32,64,1,50000,2.0,20,False,,,0.7232959334306971
380,50,0.93,0.87,32,64,1,50000,2.0,50,True,,,1.8133999799088292
381,50,0.93,0.87,32,64,1,50000,2.0,50,False,,,1.878271465822921
382,100,0.93,0.87,32,64,1,50000,2.0,100,True,,,3.058474999055599
383,100,0.93,0.87,32,64,1,50000,2.0,100,False,,,2.7647347141069023
384,4,0.93,0.87,32,25,2,1000,1.0,4,True,,,0.068282683409726
385,4,0.93,0.87,32,25,2,1000,1.0,4,False,,,0.744485843943943
386,6,0.93,0.87,32,25,2,1000,1.0,6,True,,,0.063926153003661
387,6,0.93,0.87,32,25,2,1000,1.0,6,False,,,1.012061424720268
388,10,0.93,0.87,32,25,2,1000,1.0,10,True,,,0.15553811688295402
389,10,0.93,0.87,32,25,2,1000,1.0,10,False,,,0.36644830523582905
390,20,0.93,0.87,32,25,2,1000,1.0,20,True,,,0.48194414572520705
391,20,0.93,0.87,32,25,2,1000,1.0,20,False,,,0.6776422254147311
392,50,0.93,0.87,32,25,2,1000,1.0,50,True,,,1.34840942239428
393,50,0.93,0.87,32,25,2,1000,1.0,50,False,,,1.649155150779587
394,100,0.93,0.87,32,25,2,1000,1.0,100,True,,,3.373555208741254
395,100,0.93,0.87,32,25,2,1000,1.0,100,False,,,3.641849441411819
396,4,0.93,0.87,32,25,2,1000,1.2,4,True,,,0.038460149516020004
397,4,0.93,0.87,32,25,2,1000,1.2,4,False,,,0.715368331606937
398,6,0.93,0.87,32,25,2,1000,1.2,6,True,,,0.10452666845668601
399,6,0.93,0.87,32,25,2,1000,1.2,6,False,,,0.561803437996484
400,10,0.93,0.87,32,25,2,1000,1.2,10,True,,,0.19305912428761401
401,10,0.93,0.87,32,25,2,1000,1.2,10,False,,,0.5304940457423181
402,20,0.93,0.87,32,25,2,1000,1.2,20,True,,,0.580294101922603
403,20,0.93,0.87,32,25,2,1000,1.2,20,False,,,0.9609975650560261
404,50,0.93,0.87,32,25,2,1000,1.2,50,True,,,1.6688812624510532
405,50,0.93,0.87,32,25,2,1000,1.2,50,False,,,1.521043046469234
406,100,0.93,0.87,32,25,2,1000,1.2,100,True,,,3.571547654683113
407,100,0.93,0.87,32,25,2,1000,1.2,100,False,,,3.639472847601769
408,4,0.93,0.87,32,25,2,1000,1.5,4,True,,,0.404710183510515
409,4,0.93,0.87,32,25,2,1000,1.5,4,False,,,0.6599324941360311
410,6,0.93,0.87,32,25,2,1000,1.5,6,True,,,0.644175588275099
411,6,0.93,0.87,32,25,2,1000,1.5,6,False,,,0.6212117070978691
412,10,0.93,0.87,32,25,2,1000,1.5,10,True,,,0.359118688154054
413,10,0.93,0.87,32,25,2,1000,1.5,10,False,,,0.618187536689727
414,20,0.93,0.87,32,25,2,1000,1.5,20,True,,,0.8116578047199251
415,20,0.93,0.87,32,25,2,1000,1.5,20,False,,,0.7443339577244451
416,50,0.93,0.87,32,25,2,1000,1.5,50,True,,,1.7939949541565872
417,50,0.93,0.87,32,25,2,1000,1.5,50,False,,,1.872224363954595
418,100,0.93,0.87,32,25,2,1000,1.5,100,True,,,3.51321932566342
419,100,0.93,0.87,32,25,2,1000,1.5,100,False,,,3.495963189158595
420,4,0.93,0.87,32,25,2,1000,2.0,4,True,,,0.08415475343173301
421,4,0.93,0.87,32,25,2,1000,2.0,4,False,,,0.514720094441939
422,6,0.93,0.87,32,25,2,1000,2.0,6,True,,,0.5845032127039881
423,6,0.93,0.87,32,25,2,1000,2.0,6,False,,,0.5428169777442441
424,10,0.93,0.87,32,25,2,1000,2.0,10,True,,,0.38645662231954603
425,10,0.93,0.87,32,25,2,1000,2.0,10,False,,,0.744908037429713
426,20,0.93,0.87,32,25,2,1000,2.0,20,True,,,0.7939503987170711
427,20,0.93,0.87,32,25,2,1000,2.0,20,False,,,0.9245371330983111
428,50,0.93,0.87,32,25,2,1000,2.0,50,True,,,1.953755336915742
429,50,0.93,0.87,32,25,2,1000,2.0,50,False,,,1.931813762341665
430,100,0.93,0.87,32,25,2,1000,2.0,100,True,,,3.236166717452672
431,100,0.93,0.87,32,25,2,1000,2.0,100,False,,,3.637522537181835
432,4,0.93,0.87,32,50,2,2000,1.0,4,True,,,0.032279629970599
433,4,0.93,0.87,32,50,2,2000,1.0,4,False,,,0.43876220623309203
434,6,0.93,0.87,32,50,2,2000,1.0,6,True,,,0.057599695837251004
435,6,0.93,0.87,32,50,2,2000,1.0,6,False,,,0.9666223045687241
436,10,0.93,0.87,32,50,2,2000,1.0,10,True,,,0.150015802051985
437,10,0.93,0.87,32,50,2,2000,1.0,10,False,,,0.63222607151192
438,20,0.93,0.87,32,50,2,2000,1.0,20,True,,,0.508456740648322
439,20,0.93,0.87,32,50,2,2000,1.0,20,False,,,0.9346471195947331
440,50,0.93,0.87,32,50,2,2000,1.0,50,True,,,1.41208179655467
441,50,0.93,0.87,32,50,2,2000,1.0,50,False,,,1.6092744892898172
442,100,0.93,0.87,32,50,2,2000,1.0,100,True,,,2.853597389204629
443,100,0.93,0.87,32,50,2,2000,1.0,100,False,,,3.452820109066433
444,4,0.93,0.87,32,50,2,2000,1.2,4,True,,,0.217083057988873
445,4,0.93,0.87,32,50,2,2000,1.2,4,False,,,0.388971691385855
446,6,0.93,0.87,32,50,2,2000,1.2,6,True,,,0.18899271840568102
447,6,0.93,0.87,32,50,2,2000,1.2,6,False,,,0.55344837270584
448,10,0.93,0.87,32,50,2,2000,1.2,10,True,,,0.25155526578444404
449,10,0.93,0.87,32,50,2,2000,1.2,10,False,,,0.8281691482386071
450,20,0.93,0.87,32,50,2,2000,1.2,20,True,,,0.714747377713419
451,20,0.93,0.87,32,50,2,2000,1.2,20,False,,,1.126967072041142
452,50,0.93,0.87,32,50,2,2000,1.2,50,True,,,1.4275122265488411
453,50,0.93,0.87,32,50,2,2000,1.2,50,False,,,1.932587347588699
454,100,0.93,0.87,32,50,2,2000,1.2,100,True,,,3.145801663437304
455,100,0.93,0.87,32,50,2,2000,1.2,100,False,,,3.60319423272138
456,4,0.93,0.87,32,50,2,2000,1.5,4,True,,,0.360711836210838
457,4,0.93,0.87,32,50,2,2000,1.5,4,False,,,0.39611556547105703
458,6,0.93,0.87,32,50,2,2000,1.5,6,True,,,0.140633541556778
459,6,0.93,0.87,32,50,2,2000,1.5,6,False,,,0.659708507604129
460,10,0.93,0.87,32,50,2,2000,1.5,10,True,,,0.33720316834401304
461,10,0.93,0.87,32,50,2,2000,1.5,10,False,,,0.665896301888656
462,20,0.93,0.87,32,50,2,2000,1.5,20,True,,,0.960428721370121
463,20,0.93,0.87,32,50,2,2000,1.5,20,False,,,1.095020436005943
464,50,0.93,0.87,32,50,2,2000,1.5,50,True,,,1.617822963613521
465,50,0.93,0.87,32,50,2,2000,1.5,50,False,,,1.8702425042976372
466,100,0.93,0.87,32,50,2,2000,1.5,100,True,,,3.294490202002842
467,100,0.93,0.87,32,50,2,2000,1.5,100,False,,,3.762160323773566
468,4,0.93,0.87,32,50,2,2000,2.0,4,True,,,0.058482059087441
469,4,0.93,0.87,32,50,2,2000,2.0,4,False,,,0.334244624608315
470,6,0.93,0.87,32,50,2,2000,2.0,6,True,,,0.268455555225251
471,6,0.93,0.87,32,50,2,2000,2.0,6,False,,,0.6559804137637311
472,10,0.93,0.87,32,50,2,2000,2.0,10,True,,,0.508151394752006
473,10,0.93,0.87,32,50,2,2000,2.0,10,False,,,0.8535898371363371
474,20,0.93,0.87,32,50,2,2000,2.0,20,True,,,0.9602651748259431
475,20,0.93,0.87,32,50,2,2000,2.0,20,False,,,0.8499214966809471
476,50,0.93,0.87,32,50,2,2000,2.0,50,True,,,1.860896172412584
477,50,0.93,0.87,32,50,2,2000,2.0,50,False,,,1.898555340108869
478,100,0.93,0.87,32,50,2,2000,2.0,100,True,,,3.247190418270434
479,100,0.93,0.87,32,50,2,2000,2.0,100,False,,,3.4622333950572193
480,4,0.93,0.87,32,64,2,10000,1.0,4,True,,,0.008915950222347
481,4,0.93,0.87,32,64,2,10000,1.0,4,False,,,0.07778552727453501
482,6,0.93,0.87,32,64,2,10000,1.0,6,True,,,0.04365360930696301
483,6,0.93,0.87,32,64,2,10000,1.0,6,False,,,0.192159945569942
484,10,0.93,0.87,32,64,2,10000,1.0,10,True,,,0.167312375890998
485,10,0.93,0.87,32,64,2,10000,1.0,10,False,,,0.427134269290093
486,20,0.93,0.87,32,64,2,10000,1.0,20,True,,,0.6828406325266501
487,20,0.93,0.87,32,64,2,10000,1.0,20,False,,,0.7558206446087611
488,50,0.93,0.87,32,64,2,10000,1.0,50,True,,,1.259521565185793
489,50,0.93,0.87,32,64,2,10000,1.0,50,False,,,1.435706507171181
490,100,0.93,0.87,32,64,2,10000,1.0,100,True,,,2.8798994585122912
491,100,0.93,0.87,32,64,2,10000,1.0,100,False,,,2.873926852579121
492,4,0.93,0.87,32,64,2,10000,1.2,4,True,,,0.012877013822508
493,4,0.93,0.87,32,64,2,10000,1.2,4,False,,,0.021446889638893
494,6,0.93,0.87,32,64,2,10000,1.2,6,True,,,0.061749278042262004
495,6,0.93,0.87,32,64,2,10000,1.2,6,False,,,0.30364992603864405
496,10,0.93,0.87,32,64,2,10000,1.2,10,True,,,0.19550220305269603
497,10,0.93,0.87,32,64,2,10000,1.2,10,False,,,0.8382268819730031
498,20,0.93,0.87,32,64,2,10000,1.2,20,True,,,0.551707938164916
499,20,0.93,0.87,32,64,2,10000,1.2,20,False,,,0.799828585789872
500,50,0.93,0.87,32,64,2,10000,1.2,50,True,,,1.370750828646238
501,50,0.93,0.87,32,64,2,10000,1.2,50,False,,,1.35943026043693
502,100,0.93,0.87,32,64,2,10000,1.2,100,True,,,2.9716107785397803
503,100,0.93,0.87,32,64,2,10000,1.2,100,False,,,2.706598203317996
504,4,0.93,0.87,32,64,2,10000,1.5,4,True,,,0.029824888164466
505,4,0.93,0.87,32,64,2,10000,1.5,4,False,,,0.033464856969927
506,6,0.93,0.87,32,64,2,10000,1.5,6,True,,,0.21399491113416702
507,6,0.93,0.87,32,64,2,10000,1.5,6,False,,,0.28086578069898505
508,10,0.93,0.87,32,64,2,10000,1.5,10,True,,,0.26834400687567
509,10,0.93,0.87,32,64,2,10000,1.5,10,False,,,0.761625847034432
510,20,0.93,0.87,32,64,2,10000,1.5,20,True,,,0.7072705369005751
511,20,0.93,0.87,32,64,2,10000,1.5,20,False,,,0.92603448734531
512,50,0.93,0.87,32,64,2,10000,1.5,50,True,,,1.584925638780979
513,50,0.93,0.87,32,64,2,10000,1.5,50,False,,,1.5679305575788982
514,100,0.93,0.87,32,64,2,10000,1.5,100,True,,,3.082891379057579
515,100,0.93,0.87,32,64,2,10000,1.5,100,False,,,2.86235252409824
516,4,0.93,0.87,32,64,2,10000,2.0,4,True,,,0.066166051390532
517,4,0.93,0.87,32,64,2,10000,2.0,4,False,,,0.45178379806741104
518,6,0.93,0.87,32,64,2,10000,2.0,6,True,,,0.33312200193837704
519,6,0.93,0.87,32,64,2,10000,2.0,6,False,,,0.31657352988922005
520,10,0.93,0.87,32,64,2,10000,2.0,10,True,,,0.261650676330668
521,10,0.93,0.87,32,64,2,10000,2.0,10,False,,,0.730430227508562
522,20,0.93,0.87,32,64,2,10000,2.0,20,True,,,0.8448126407660671
523,20,0.93,0.87,32,64,2,10000,2.0,20,False,,,0.9863026637226161
524,50,0.93,0.87,32,64,2,10000,2.0,50,True,,,1.7060956422320501
525,50,0.93,0.87,32,64,2,10000,2.0,50,False,,,1.803682693991164
526,100,0.93,0.87,32,64,2,10000,2.0,100,True,,,3.088519553997771
527,100,0.93,0.87,32,64,2,10000,2.0,100,False,,,2.9277521717760413
528,4,0.93,0.87,32,64,2,50000,1.0,4,True,,,0.005740319815057001
529,4,0.93,0.87,32,64,2,50000,1.0,4,False,,,0.008595245211003001
530,6,0.93,0.87,32,64,2,50000,1.0,6,True,,,0.026429114225398002
531,6,0.93,0.87,32,64,2,50000,1.0,6,False,,,0.21195543976331901
532,10,0.93,0.87,32,64,2,50000,1.0,10,True,,,0.169724444365621
533,10,0.93,0.87,32,64,2,50000,1.0,10,False,,,0.227782662662377
534,20,0.93,0.87,32,64,2,50000,1.0,20,True,,,0.36667997893645105
535,20,0.93,0.87,32,64,2,50000,1.0,20,False,,,0.650039968290343
536,50,0.93,0.87,32,64,2,50000,1.0,50,True,,,1.084856717065907
537,50,0.93,0.87,32,64,2,50000,1.0,50,False,,,1.510221769613286
538,100,0.93,0.87,32,64,2,50000,1.0,100,True,,,2.903670164628418
539,100,0.93,0.87,32,64,2,50000,1.0,100,False,,,2.6862364313920333
540,4,0.93,0.87,32,64,2,50000,1.2,4,True,,,0.007081581967979001
541,4,0.93,0.87,32,64,2,50000,1.2,4,False,,,0.018543713129405
542,6,0.93,0.87,32,64,2,50000,1.2,6,True,,,0.052931982896943
543,6,0.93,0.87,32,64,2,50000,1.2,6,False,,,0.26289402812711804
544,10,0.93,0.87,32,64,2,50000,1.2,10,True,,,0.040891821712754
545,10,0.93,0.87,32,64,2,50000,1.2,10,False,,,0.25961644367235603
546,20,0.93,0.87,32,64,2,50000,1.2,20,True,,,0.5793708199367791
547,20,0.93,0.87,32,64,2,50000,1.2,20,False,,,0.762327540207666
548,50,0.93,0.87,32,64,2,50000,1.2,50,True,,,1.256623364764695
549,50,0.93,0.87,32,64,2,50000,1.2,50,False,,,1.367420191154776
550,100,0.93,0.87,32,64,2,50000,1.2,100,True,,,2.811960537836275
551,100,0.93,0.87,32,64,2,50000,1.2,100,False,,,2.8530376637179202
552,4,0.93,0.87,32,64,2,50000,1.5,4,True,,,0.027692066903911003
553,4,0.93,0.87,32,64,2,50000,1.5,4,False,,,0.027314914252388002
554,6,0.93,0.87,32,64,2,50000,1.5,6,True,,,0.070519570830655
555,6,0.93,0.87,32,64,2,50000,1.5,6,False,,,0.288184890184269
556,10,0.93,0.87,32,64,2,50000,1.5,10,True,,,0.12062766016708001
557,10,0.93,0.87,32,64,2,50000,1.5,10,False,,,0.35187032945365804
558,20,0.93,0.87,32,64,2,50000,1.5,20,True,,,0.6664247012261401
559,20,0.93,0.87,32,64,2,50000,1.5,20,False,,,0.7220306147980291
560,50,0.93,0.87,32,64,2,50000,1.5,50,True,,,1.435794562466259
561,50,0.93,0.87,32,64,2,50000,1.5,50,False,,,1.449258548523266
562,100,0.93,0.87,32,64,2,50000,1.5,100,True,,,2.9504115322301283
563,100,0.93,0.87,32,64,2,50000,1.5,100,False,,,2.912781109937643
564,4,0.93,0.87,32,64,2,50000,2.0,4,True,,,0.081179179845873
565,4,0.93,0.87,32,64,2,50000,2.0,4,False,,,0.183596853603329
566,6,0.93,0.87,32,64,2,50000,2.0,6,True,,,0.46990959970216606
567,6,0.93,0.87,32,64,2,50000,2.0,6,False,,,0.29513893081110204
568,10,0.93,0.87,32,64,2,50000,2.0,10,True,,,0.35144875776807205
569,10,0.93,0.87,32,64,2,50000,2.0,10,False,,,0.46036726448810106
570,20,0.93,0.87,32,64,2,50000,2.0,20,True,,,0.8343120263382361
571,20,0.93,0.87,32,64,2,50000,2.0,20,False,,,0.7114610391282571
572,50,0.93,0.87,32,64,2,50000,2.0,50,True,,,1.6540918473831292
573,50,0.93,0.87,32,64,2,50000,2.0,50,False,,,1.661001264446489
574,100,0.93,0.87,32,64,2,50000,2.0,100,True,,,2.876641465835494
575,100,0.93,0.87,32,64,2,50000,2.0,100,False,,,2.760885724027662
576,4,0.93,0.87,32,25,3,1000,1.0,4,True,,,0.019096392646034
577,4,0.93,0.87,32,25,3,1000,1.0,4,False,,,0.37471896757809003
578,6,0.93,0.87,32,25,3,1000,1.0,6,True,,,0.090298968606922
579,6,0.93,0.87,32,25,3,1000,1.0,6,False,,,0.073264070707711
580,10,0.93,0.87,32,25,3,1000,1.0,10,True,,,0.15627706047730502
581,10,0.93,0.87,32,25,3,1000,1.0,10,False,,,0.5324644315617231
582,20,0.93,0.87,32,25,3,1000,1.0,20,True,,,0.44206656891050605
583,20,0.93,0.87,32,25,3,1000,1.0,20,False,,,0.6708697244837241
584,50,0.93,0.87,32,25,3,1000,1.0,50,True,,,1.400008121721823
585,50,0.93,0.87,32,25,3,1000,1.0,50,False,,,1.452429366384868
586,100,0.93,0.87,32,25,3,1000,1.0,100,True,,,3.287886752352461
587,100,0.93,0.87,32,25,3,1000,1.0,100,False,,,3.263459269759632
588,4,0.93,0.87,32,25,3,1000,1.2,4,True,,,0.024665850892249003
589,4,0.93,0.87,32,25,3,1000,1.2,4,False,,,0.32871871719370505
590,6,0.93,0.87,32,25,3,1000,1.2,6,True,,,0.26684022934475005
591,6,0.93,0.87,32,25,3,1000,1.2,6,False,,,0.28632558205326003
592,10,0.93,0.87,32,25,3,1000,1.2,10,True,,,0.15060435658863602
593,10,0.93,0.87,32,25,3,1000,1.2,10,False,,,0.6259600745084161
594,20,0.93,0.87,32,25,3,1000,1.2,20,True,,,0.496532658751944
595,20,0.93,0.87,32,25,3,1000,1.2,20,False,,,0.8541039070419431
596,50,0.93,0.87,32,25,3,1000,1.2,50,True,,,1.5281155362796142
597,50,0.93,0.87,32,25,3,1000,1.2,50,False,,,1.8187008004924312
598,100,0.93,0.87,32,25,3,1000,1.2,100,True,,,3.317530386306104
599,100,0.93,0.87,32,25,3,1000,1.2,100,False,,,3.510995548244799
600,4,0.93,0.87,32,25,3,1000,1.5,4,True,,,0.26980342123565104
601,4,0.93,0.87,32,25,3,1000,1.5,4,False,,,0.639300143787745
602,6,0.93,0.87,32,25,3,1000,1.5,6,True,,,0.13298967247624102
603,6,0.93,0.87,32,25,3,1000,1.5,6,False,,,0.588577126134969
604,10,0.93,0.87,32,25,3,1000,1.5,10,True,,,0.24166675010489502
605,10,0.93,0.87,32,25,3,1000,1.5,10,False,,,0.580060113993907
606,20,0.93,0.87,32,25,3,1000,1.5,20,True,,,0.685268485881333
607,20,0.93,0.87,32,25,3,1000,1.5,20,False,,,0.8409722357011591
608,50,0.93,0.87,32,25,3,1000,1.5,50,True,,,1.801474281392117
609,50,0.93,0.87,32,25,3,1000,1.5,50,False,,,1.754629814343081
610,100,0.93,0.87,32,25,3,1000,1.5,100,True,,,3.436256907365766
611,100,0.93,0.87,32,25,3,1000,1.5,100,False,,,3.70910253739184
612,4,0.93,0.87,32,25,3,1000,2.0,4,True,,,0.1046466917898
613,4,0.93,0.87,32,25,3,1000,2.0,4,False,,,0.443771660806735
614,6,0.93,0.87,32,25,3,1000,2.0,6,True,,,0.525618479564416
615,6,0.93,0.87,32,25,3,1000,2.0,6,False,,,0.575748482480895
616,10,0.93,0.87,32,25,3,1000,2.0,10,True,,,0.6293550295270901
617,10,0.93,0.87,32,25,3,1000,2.0,10,False,,,0.665706839911347
618,20,0.93,0.87,32,25,3,1000,2.0,20,True,,,1.019418890220473
619,20,0.93,0.87,32,25,3,1000,2.0,20,False,,,0.8680135410745071
620,50,0.93,0.87,32,25,3,1000,2.0,50,True,,,1.648293497829989
621,50,0.93,0.87,32,25,3,1000,2.0,50,False,,,1.754822484551407
622,100,0.93,0.87,32,25,3,1000,2.0,100,True,,,3.65462123074697
623,100,0.93,0.87,32,25,3,1000,2.0,100,False,,,3.8315161759820953
624,4,0.93,0.87,32,50,3,2000,1.0,4,True,,,0.015839589340995
625,4,0.93,0.87,32,50,3,2000,1.0,4,False,,,0.37796692304002505
626,6,0.93,0.87,32,50,3,2000,1.0,6,True,,,0.060562043062851005
627,6,0.93,0.87,32,50,3,2000,1.0,6,False,,,0.260414002742731
628,10,0.93,0.87,32,50,3,2000,1.0,10,True,,,0.29721883835461305
629,10,0.93,0.87,32,50,3,2000,1.0,10,False,,,0.625947400485095
630,20,0.93,0.87,32,50,3,2000,1.0,20,True,,,0.560655242583421
631,20,0.93,0.87,32,50,3,2000,1.0,20,False,,,0.652099135006535
632,50,0.93,0.87,32,50,3,2000,1.0,50,True,,,1.289790655434494
633,50,0.93,0.87,32,50,3,2000,1.0,50,False,,,1.828466790961281
634,100,0.93,0.87,32,50,3,2000,1.0,100,True,,,3.00200938002333
635,100,0.93,0.87,32,50,3,2000,1.0,100,False,,,3.294057547886953
636,4,0.93,0.87,32,50,3,2000,1.2,4,True,,,0.021626219536866
637,4,0.93,0.87,32,50,3,2000,1.2,4,False,,,0.348367927583258
638,6,0.93,0.87,32,50,3,2000,1.2,6,True,,,0.096573056814253
639,6,0.93,0.87,32,50,3,2000,1.2,6,False,,,0.5550772771369631
640,10,0.93,0.87,32,50,3,2000,1.2,10,True,,,0.228989154824452
641,10,0.93,0.87,32,50,3,2000,1.2,10,False,,,0.355122258489914
642,20,0.93,0.87,32,50,3,2000,1.2,20,True,,,0.542307343794998
643,20,0.93,0.87,32,50,3,2000,1.2,20,False,,,0.864402572808029
644,50,0.93,0.87,32,50,3,2000,1.2,50,True,,,1.622221930358777
645,50,0.93,0.87,32,50,3,2000,1.2,50,False,,,2.00764731144491
646,100,0.93,0.87,32,50,3,2000,1.2,100,True,,,3.344616179021086
647,100,0.93,0.87,32,50,3,2000,1.2,100,False,,,3.329892202218348
648,4,0.93,0.87,32,50,3,2000,1.5,4,True,,,0.033942801341589
649,4,0.93,0.87,32,50,3,2000,1.5,4,False,,,0.361898856460294
650,6,0.93,0.87,32,50,3,2000,1.5,6,True,,,0.11019470974704501
651,6,0.93,0.87,32,50,3,2000,1.5,6,False,,,0.47582903838965
652,10,0.93,0.87,32,50,3,2000,1.5,10,True,,,0.29333366699705105
653,10,0.93,0.87,32,50,3,2000,1.5,10,False,,,0.6683186120340181
654,20,0.93,0.87,32,50,3,2000,1.5,20,True,,,0.7902219802829931
655,20,0.93,0.87,32,50,3,2000,1.5,20,False,,,0.9390805917630871
656,50,0.93,0.87,32,50,3,2000,1.5,50,True,,,1.718847894787018
657,50,0.93,0.87,32,50,3,2000,1.5,50,False,,,1.885288499967497
658,100,0.93,0.87,32,50,3,2000,1.5,100,True,,,3.410405907844562
659,100,0.93,0.87,32,50,3,2000,1.5,100,False,,,3.4764350872685372
660,4,0.93,0.87,32,50,3,2000,2.0,4,True,,,0.072895190953568
661,4,0.93,0.87,32,50,3,2000,2.0,4,False,,,0.34685911036022804
662,6,0.93,0.87,32,50,3,2000,2.0,6,True,,,0.418972426398299
663,6,0.93,0.87,32,50,3,2000,2.0,6,False,,,0.260900158969655
664,10,0.93,0.87,32,50,3,2000,2.0,10,True,,,0.344287728315237
665,10,0.93,0.87,32,50,3,2000,2.0,10,False,,,0.554592658253941
666,20,0.93,0.87,32,50,3,2000,2.0,20,True,,,0.9685168056756621
667,20,0.93,0.87,32,50,3,2000,2.0,20,False,,,0.9540085517751
668,50,0.93,0.87,32,50,3,2000,2.0,50,True,,,1.751791283791691
669,50,0.93,0.87,32,50,3,2000,2.0,50,False,,,2.045531007865429
670,100,0.93,0.87,32,50,3,2000,2.0,100,True,,,3.5590232860955178
671,100,0.93,0.87,32,50,3,2000,2.0,100,False,,,3.454684636352766
672,4,0.93,0.87,32,64,3,10000,1.0,4,True,,,0.005904547818896
673,4,0.93,0.87,32,64,3,10000,1.0,4,False,,,0.332430001914851
674,6,0.93,0.87,32,64,3,10000,1.0,6,True,,,0.0476448594307
675,6,0.93,0.87,32,64,3,10000,1.0,6,False,,,0.052125055779658
676,10,0.93,0.87,32,64,3,10000,1.0,10,True,,,0.25296598845483004
677,10,0.93,0.87,32,64,3,10000,1.0,10,False,,,0.307813458034555
678,20,0.93,0.87,32,64,3,10000,1.0,20,True,,,0.46530078632477906
679,20,0.93,0.87,32,64,3,10000,1.0,20,False,,,0.428696151181083
680,50,0.93,0.87,32,64,3,10000,1.0,50,True,,,1.317397028800344
681,50,0.93,0.87,32,64,3,10000,1.0,50,False,,,1.677771792702981
682,100,0.93,0.87,32,64,3,10000,1.0,100,True,,,2.652645631829988
683,100,0.93,0.87,32,64,3,10000,1.0,100,False,,,2.765227967731282
684,4,0.93,0.87,32,64,3,10000,1.2,4,True,,,0.007553989071000001
685,4,0.93,0.87,32,64,3,10000,1.2,4,False,,,0.012361281065883
686,6,0.93,0.87,32,64,3,10000,1.2,6,True,,,0.050440097281576
687,6,0.93,0.87,32,64,3,10000,1.2,6,False,,,0.08963604916178901
688,10,0.93,0.87,32,64,3,10000,1.2,10,True,,,0.14029446884369
689,10,0.93,0.87,32,64,3,10000,1.2,10,False,,,0.287590525757813
690,20,0.93,0.87,32,64,3,10000,1.2,20,True,,,0.519373930447088
691,20,0.93,0.87,32,64,3,10000,1.2,20,False,,,0.546180784318638
692,50,0.93,0.87,32,64,3,10000,1.2,50,True,,,1.490068516307186
693,50,0.93,0.87,32,64,3,10000,1.2,50,False,,,1.560931883231005
694,100,0.93,0.87,32,64,3,10000,1.2,100,True,,,2.887739081924046
695,100,0.93,0.87,32,64,3,10000,1.2,100,False,,,2.972299791272632
696,4,0.93,0.87,32,64,3,10000,1.5,4,True,,,0.010925056720761
697,4,0.93,0.87,32,64,3,10000,1.5,4,False,,,0.039878183481945
698,6,0.93,0.87,32,64,3,10000,1.5,6,True,,,0.07364972468363301
699,6,0.93,0.87,32,64,3,10000,1.5,6,False,,,0.096453886304911
700,10,0.93,0.87,32,64,3,10000,1.5,10,True,,,0.24686438864132002
